ano,id_municipio,n_alunos_teste,prob_media_prevista,taxa_observada,meta,sigla_uf,gap_previsto_vs_meta
2024,3125804,21,0.5575312157811418,0.5238095238095238,66.17,MG,-10.41687842188582
2024,2500502,141,0.5068010570159441,0.524822695035461,61.06,PB,-10.379894298405588
2024,3543501,83,0.6970353431791204,0.6385542168674698,80.0,SP,-10.296465682087955
2024,2929305,203,0.3280547269184042,0.24630541871921183,43.04,BA,-10.234527308159578
2024,2916104,210,0.34605407570481383,0.2857142857142857,44.71,BA,-10.104592429518618
2024,2906600,120,0.4207276409243033,0.4166666666666667,52.13,BA,-10.05723590756967
2024,3124609,21,0.6997983690073706,0.6666666666666666,80.0,MG,-10.020163099262945
2024,1600253,105,0.4533610393643265,0.41904761904761906,55.34,AP,-10.003896063567353
2024,2613206,177,0.5401397006838377,0.5423728813559322,63.98,PE,-9.966029931616234
2024,2403202,44,0.4830053345635738,0.5227272727272727,58.21,RN,-9.909466543642623
2024,3520202,130,0.5460670057344257,0.5076923076923077,64.51,SP,-9.903299426557439
2024,2405009,79,0.4253238439369791,0.43037974683544306,52.38,RN,-9.847615606302092
2024,2102200,251,0.40787630735584685,0.2908366533864542,50.62,MA,-9.832369264415313
2024,2515401,81,0.5004946141537474,0.5432098765432098,59.88,PB,-9.830538584625259
2024,2110401,183,0.4242213945946461,0.3825136612021858,52.21,MA,-9.787860540535391
2024,2402808,40,0.3706285857969533,0.325,46.85,RN,-9.787141420304671
2024,2930154,439,0.33086668557506577,0.26651480637813213,42.83,BA,-9.743331442493421
2024,5108352,42,0.44178214102274493,0.23809523809523808,53.92,MT,-9.741785897725507
2024,4105003,117,0.5857824251548454,0.5641025641025641,68.32,PR,-9.74175748451546
2024,2509800,81,0.5050501524279402,0.654320987654321,60.21,PB,-9.704984757205985
2024,3142908,138,0.7032167168390772,0.6739130434782609,80.0,MG,-9.67832831609229
2024,4215679,99,0.703722581703335,0.7373737373737373,80.0,SC,-9.627741829666505
2024,4208104,247,0.5830908117982332,0.6153846153846154,67.88,SC,-9.57091882017668
2024,2904803,50,0.4421225976627901,0.5,53.62,BA,-9.407740233720986
2024,5107305,228,0.6488718533017429,0.6008771929824561,74.23,MT,-9.342814669825714
2024,2201606,111,0.6862388400791601,0.6846846846846847,77.94,PI,-9.31611599208398
2024,1100098,392,0.7071365635887072,0.6964285714285714,80.0,RO,-9.286343641129278
2024,1720937,27,0.5058541288786578,0.5555555555555556,59.86,TO,-9.27458711213422
2024,2106755,270,0.5018066786968489,0.5111111111111111,59.27,MA,-9.089332130315114
2024,2612554,90,0.533768318334833,0.5333333333333333,62.41,PE,-9.033168166516703
2024,4215307,110,0.6940860148759136,0.6818181818181818,78.29,SC,-8.881398512408651
2024,2102002,332,0.7114189206203818,0.6867469879518072,80.0,MA,-8.858107937961819
2024,4115101,106,0.5650374164629869,0.5377358490566038,65.33,PR,-8.826258353701313
2024,2612703,101,0.7123910869270665,0.6435643564356436,80.0,PE,-8.760891307293349
2024,4117057,78,0.692570713404349,0.6794871794871795,77.85,PR,-8.592928659565104
2024,2922250,118,0.2944151756713601,0.22033898305084745,38.02,BA,-8.578482432863993
2024,4310504,49,0.6072034004710557,0.5918367346938775,69.28,RS,-8.559659952894428
2024,3143609,28,0.7146710402868102,0.6785714285714286,80.0,MG,-8.532895971318979
2024,4215554,24,0.7014594010846554,0.6666666666666666,78.58,SC,-8.43405989153446
2024,2111631,47,0.5179586071439827,0.5531914893617021,60.22,MA,-8.424139285601733
2024,4309308,947,0.46293709063785216,0.3262935586061246,54.7,RS,-8.406290936214788
2024,3121209,88,0.7096271673634693,0.6818181818181818,79.34,MG,-8.37728326365307
2024,4107009,159,0.7165350815044392,0.6855345911949685,80.0,PR,-8.346491849556074
2024,1100924,154,0.7167379263201622,0.7337662337662337,80.0,RO,-8.326207367983784
2024,3120839,52,0.7178846680421344,0.6923076923076923,80.0,MG,-8.211533195786558
2024,4302204,72,0.7184590518136479,0.6666666666666666,80.0,RS,-8.154094818635215
2024,3514106,249,0.5635620373787484,0.5742971887550201,64.5,SP,-8.143796262125157
2024,4308706,47,0.7084377594137068,0.7446808510638298,78.98,RS,-8.136224058629324
2024,2902658,150,0.3888654865736665,0.26666666666666666,46.98,BA,-8.093451342633351
2024,3549953,137,0.5637189456413263,0.583941605839416,64.46,SP,-8.088105435867362
2024,2602902,1976,0.5118994229727329,0.5075910931174089,59.25,PE,-8.06005770272671
2024,2923605,141,0.4426616067484092,0.48936170212765956,52.28,BA,-8.013839325159083
2024,1503002,148,0.47855805947496755,0.5337837837837838,55.82,PA,-7.964194052503245
2024,4319711,15,0.7205112768955243,0.7333333333333333,80.0,RS,-7.94887231044757
2024,4321436,105,0.6108264190399553,0.5714285714285714,69.02,RS,-7.937358096004466
2024,2602605,420,0.49538200300333896,0.49047619047619045,57.44,PE,-7.9017996996661
2024,5103304,230,0.5358200809824664,0.4782608695652174,61.46,MT,-7.8779919017533615
2024,2103208,685,0.4468162930343952,0.41751824817518246,52.46,MA,-7.778370696560479
2024,2409506,40,0.4331949212157206,0.45,51.07,RN,-7.750507878427939
2024,2109403,89,0.6860729634837939,0.6966292134831461,76.22,MA,-7.612703651620606
2024,2911709,776,0.4611946261674342,0.4639175257731959,53.73,BA,-7.6105373832565775
2024,2709103,239,0.42224254300046865,0.39330543933054396,49.8,AL,-7.575745699953131
2024,2509339,36,0.7181604016766384,0.7222222222222222,79.38,PB,-7.5639598323361525
2024,2402204,309,0.3664836045041712,0.31715210355987056,44.21,RN,-7.561639549582878
2024,2925105,389,0.4223267487921184,0.42930591259640105,49.79,BA,-7.557325120788157
2024,4115309,80,0.6945163933743917,0.675,76.94,PR,-7.488360662560822
2024,3519071,2413,0.5416876274021675,0.5536676336510568,61.65,SP,-7.481237259783249
2024,2906808,332,0.29414746654366414,0.2319277108433735,36.8,BA,-7.385253345633583
2024,3522109,1291,0.512053513250075,0.48412083656080557,58.59,SP,-7.384648674992505
2024,2101103,143,0.7262427713350301,0.7132867132867133,80.0,MA,-7.375722866496986
2024,2907558,59,0.44977544468396924,0.5084745762711864,52.31,BA,-7.332455531603081
2024,4204103,46,0.6389383093626856,0.5869565217391305,71.21,SC,-7.3161690637314365
2024,1302504,1280,0.4256773036528633,0.403125,49.77,AM,-7.202269634713673
2024,4305447,41,0.6526081545439252,0.6829268292682927,72.46,RS,-7.19918454560748
2024,2926301,172,0.37696570096680915,0.38372093023255816,44.85,BA,-7.153429903319086
2024,2509370,11,0.3913717562281247,0.18181818181818182,46.27,PB,-7.132824377187532
2024,2901809,79,0.32409019273904993,0.25316455696202533,39.52,BA,-7.110980726095008
2024,5104906,119,0.5281294093976794,0.5462184873949579,59.89,MT,-7.0770590602320596
2024,4104428,216,0.6732813874211572,0.6481481481481481,74.4,PR,-7.071861257884294
2024,3152006,292,0.6055683484037794,0.6643835616438356,67.62,MG,-7.063165159622066
2024,1721000,2964,0.5514415783124658,0.5745614035087719,62.2,TO,-7.055842168753429
2024,2601706,658,0.4761544016787413,0.4376899696048632,54.67,PE,-7.054559832125875
2024,1507755,84,0.7284828070293854,0.7023809523809523,79.9,PA,-7.051719297061467
2024,4320800,248,0.6143493000930379,0.6290322580645161,68.48,RS,-7.045069990696213
2024,4112306,45,0.6933254716920604,0.6444444444444445,76.34,PR,-7.007452830793966
2024,2918001,927,0.37426453654238956,0.3948220064724919,44.37,BA,-6.9435463457610425
2024,2930600,144,0.32828017711258,0.2569444444444444,39.77,BA,-6.941982288742004
2024,1502103,1141,0.39733468732808935,0.39526730937773885,46.63,PA,-6.896531267191065
2024,4309506,59,0.6504960774461855,0.7457627118644068,71.9,RS,-6.8503922553814505
2024,4101606,342,0.6929767546273456,0.6812865497076024,76.12,PR,-6.822324537265445
2024,2607653,247,0.4690567657490003,0.43724696356275305,53.71,PE,-6.804323425099973
2024,2928059,95,0.33731939752570494,0.28421052631578947,40.34,BA,-6.608060247429506
2024,5007703,162,0.5193140160439151,0.5308641975308642,58.52,MS,-6.588598395608493
2024,2903805,140,0.33717125380601315,0.32142857142857145,40.29,BA,-6.572874619398682
2024,2933208,405,0.3909393415651746,0.38271604938271603,45.5,BA,-6.406065843482537
2024,2919504,402,0.38535275001409885,0.3805970149253731,44.87,BA,-6.3347249985901115
2024,5207402,156,0.7369832914002393,0.7243589743589743,80.0,GO,-6.3016708599760705
2024,4321402,112,0.6340851991679654,0.625,69.61,RS,-6.201480083203464
2024,4119509,1321,0.557603392440452,0.5094625283875852,61.92,PR,-6.159660755954803
2024,2903904,683,0.345751478003552,0.34553440702781846,40.73,BA,-6.1548521996448
2024,4215406,51,0.739176357615329,0.7254901960784313,80.0,SC,-6.0823642384671075
2024,2900207,159,0.29581567052637814,0.18238993710691823,35.44,BA,-5.858432947362182
2024,4108957,89,0.7376683275551887,0.7191011235955056,79.6,PR,-5.833167244481118
2024,2207959,63,0.4747015575153726,0.49206349206349204,53.26,PI,-5.789844248462742
2024,4300208,46,0.7423544691132945,0.7391304347826086,80.0,RS,-5.764553088670553
2024,2508703,11,0.6585062959264398,0.6363636363636364,71.59,PB,-5.73937040735602
2024,2605608,145,0.6940131012770672,0.6827586206896552,75.14,PE,-5.738689872293278
2024,4212205,177,0.6629774330072014,0.6779661016949152,72.03,SC,-5.732256699279873
2024,4206504,488,0.6615244103040329,0.6516393442622951,71.87,SC,-5.717558969596723
2024,3120151,63,0.5189102289438472,0.49206349206349204,57.46,MG,-5.568977105615282
2024,2613800,136,0.4819880362981145,0.4264705882352941,53.76,PE,-5.561196370188547
2024,3530409,48,0.5709904915116916,0.5625,62.66,SP,-5.560950848830842
2024,2513406,149,0.5354344735675045,0.5436241610738255,59.0,PB,-5.456552643249552
2024,2403251,1330,0.44619201012224236,0.36390977443609024,50.04,RN,-5.420798987775761
2024,1101559,53,0.6783473624112485,0.660377358490566,73.21,RO,-5.37526375887515
2024,2803500,766,0.36954266298629973,0.3733681462140992,42.31,SE,-5.355733701370028
2024,2906303,272,0.3081671030885207,0.2867647058823529,36.12,BA,-5.303289691147928
2024,2908200,142,0.33412392969505555,0.2746478873239437,38.68,BA,-5.267607030494446
2024,1301902,1148,0.4655362064582644,0.5034843205574913,51.78,AM,-5.226379354173567
2024,4117701,390,0.6776199799815431,0.6641025641025641,72.95,PR,-5.188002001845689
2024,1600550,48,0.37922972489163015,0.2916666666666667,43.05,AP,-5.127027510836982
2024,4323606,14,0.7487370933103195,0.8571428571428571,80.0,RS,-5.126290668968053
2024,2703205,249,0.48044639353488244,0.5100401606425703,53.17,AL,-5.1253606465117585
2024,4104659,314,0.7072330325403174,0.697452229299363,75.84,PR,-5.116696745968255
2024,5007950,187,0.5118464874077221,0.5668449197860963,56.3,MS,-5.115351259227786
2024,3103207,18,0.7488740822041271,0.7222222222222222,80.0,MG,-5.112591779587291
2024,3154101,76,0.6829281962160612,0.6052631578947368,73.4,MG,-5.107180378393892
2024,3540606,519,0.6953830162830531,0.7013487475915221,74.61,SP,-5.071698371694694
2024,4204707,123,0.7493359150099269,0.7479674796747967,80.0,SC,-5.066408499007309
2024,3526605,83,0.5211462879490769,0.4578313253012048,57.18,SP,-5.065371205092312
2024,1706001,74,0.48332651737561066,0.4864864864864865,53.39,TO,-5.057348262438936
2024,2413904,93,0.38160936920837335,0.34408602150537637,43.17,RN,-5.009063079162665
2024,3530300,489,0.6459167768570013,0.6134969325153374,69.6,SP,-5.0083223142998605
2024,4300604,1974,0.47006698925090434,0.36119554204660587,52.0,RS,-4.993301074909567
2024,3505609,356,0.5455451582251128,0.5140449438202247,59.52,SP,-4.965484177488719
2024,2203354,44,0.3523486830027492,0.11363636363636363,40.14,PI,-4.905131699725082
2024,3512605,44,0.4689919085915351,0.38636363636363635,51.76,SP,-4.860809140846484
2024,2100204,110,0.6968187017692583,0.7090909090909091,74.47,MA,-4.788129823074172
2024,2932804,115,0.3592347618922125,0.33043478260869563,40.69,BA,-4.76652381077875
2024,4200200,154,0.7525383392827132,0.7662337662337663,80.0,SC,-4.74616607172868
2024,2202075,24,0.752576790731816,0.75,80.0,PI,-4.742320926818394
2024,3511607,264,0.549903314472169,0.5113636363636364,59.73,SP,-4.739668552783094
2024,5106190,84,0.7459814278944197,0.75,79.33,MT,-4.731857210558033
2024,2907707,105,0.36675459585683523,0.3619047619047619,41.36,BA,-4.684540414316473
2024,3152808,334,0.547956485144743,0.5,59.46,MG,-4.6643514855257
2024,3507506,1152,0.5795096103085402,0.5720486111111112,62.56,SP,-4.609038969145985
2024,2903102,53,0.40002580520001635,0.39622641509433965,44.61,BA,-4.607419479998363
2024,2502508,95,0.39908247585710627,0.3684210526315789,44.48,PB,-4.571752414289371
2024,2208007,528,0.5289059749490608,0.5511363636363636,57.43,PI,-4.539402505093925
2024,3515194,48,0.5760187522742141,0.5625,62.12,SP,-4.518124772578588
2024,3306008,636,0.5339125086465364,0.5172955974842768,57.88,RJ,-4.48874913534636
2024,3507159,54,0.5579772333689931,0.5555555555555556,60.25,SP,-4.45227666310069
2024,2614600,298,0.6960105483582533,0.6912751677852349,74.03,PE,-4.428945164174678
2024,4120309,40,0.7560272125349005,0.75,80.0,PR,-4.397278746509954
2024,1101203,82,0.6929064087444122,0.6951219512195121,73.67,RO,-4.3793591255587785
2024,2807204,71,0.4807823830308624,0.5352112676056338,52.43,SE,-4.351761696913762
2024,2802106,540,0.36539324654218364,0.31296296296296294,40.81,SE,-4.27067534578164
2024,3533601,77,0.6689586467999551,0.6493506493506493,71.14,SP,-4.244135320004489
2024,1505304,734,0.3711213924026663,0.31607629427792916,41.32,PA,-4.2078607597333715
2024,3138625,119,0.6341258362468185,0.5966386554621849,67.61,MG,-4.197416375318149
2024,2100154,119,0.6515913028610365,0.6554621848739496,69.35,MA,-4.1908697138963475
2024,3516408,1792,0.5155100167610961,0.4838169642857143,55.69,SP,-4.138998323890391
2024,3128501,33,0.7588128259072096,0.7272727272727273,80.0,MG,-4.118717409279043
2024,5000906,145,0.5426585592769367,0.5655172413793104,58.37,MS,-4.104144072306326
2024,1508407,599,0.5074593569728545,0.49248747913188645,54.82,PA,-4.074064302714554
2024,1506708,561,0.5469624124901274,0.5882352941176471,58.75,PA,-4.053758750987257
2024,2803906,128,0.3705752749905611,0.375,41.11,SE,-4.052472500943892
2024,1504059,367,0.47037583880670497,0.4713896457765668,51.07,PA,-4.032416119329504
2024,2201919,37,0.7597491873453813,0.7567567567567568,80.0,PI,-4.025081265461864
2024,2109239,68,0.7215147573992016,0.75,76.15,MA,-3.998524260079847
2024,3144672,25,0.5094443628995616,0.48,54.93,MG,-3.9855637100438344
2024,3162450,62,0.4309928460201966,0.3387096774193548,47.08,MG,-3.9807153979803402
2024,1600279,539,0.4168168444085274,0.4007421150278293,45.64,AP,-3.958315559147259
2024,4108551,27,0.7604991030129034,0.7407407407407407,80.0,PR,-3.950089698709661
2024,2920403,120,0.41965405953010354,0.4166666666666667,45.86,BA,-3.8945940469896456
2024,2410009,19,0.63329084425846,0.631578947368421,67.21,RN,-3.8809155741539882
2024,3525904,3499,0.6709373964562375,0.705058588168048,70.94,SP,-3.8462603543762413
2024,4126504,133,0.6514106279539439,0.6090225563909775,68.91,PR,-3.7689372046056064
2024,4204202,2707,0.5642569808360153,0.592168452161064,60.17,SC,-3.744301916398477
2024,3302601,429,0.4913089106420887,0.4172494172494173,52.84,RJ,-3.7091089357911358
2024,1505437,425,0.5012295073088054,0.5341176470588235,53.81,PA,-3.6870492691194556
2024,1715150,24,0.6932532413117539,0.7083333333333334,72.98,TO,-3.6546758688246115
2024,3113701,139,0.5673509708775474,0.5611510791366906,60.36,MG,-3.624902912245261
2024,4315503,117,0.4745336015363809,0.4444444444444444,51.07,RS,-3.616639846361906
2024,3120805,137,0.7643419355773144,0.7591240875912408,80.0,MG,-3.5658064422685527
2024,3140209,42,0.6429363192774484,0.6190476190476191,67.84,MG,-3.546368072255163
2024,2410405,96,0.39096377932697207,0.3333333333333333,42.59,RN,-3.4936220673027947
2024,1702158,63,0.40746379732376115,0.38095238095238093,44.23,TO,-3.483620267623884
2024,2801009,125,0.4215014140924205,0.352,45.54,SE,-3.389858590757953
2024,2614709,96,0.4806443896846539,0.4479166666666667,51.45,PE,-3.385561031534614
2024,4215455,157,0.6760788311921291,0.49044585987261147,70.98,SC,-3.3721168807870896
2024,2929750,76,0.4572521227443808,0.5263157894736842,49.07,BA,-3.344787725561922
2024,2210102,40,0.733194203575995,0.75,76.6,PI,-3.2805796424004967
2024,2210953,43,0.6728283978850829,0.6511627906976745,70.55,PI,-3.2671602114917135
2024,1302306,360,0.40015131496210243,0.36666666666666664,43.26,AM,-3.2448685037897533
2024,4109708,336,0.7077561021487238,0.7142857142857143,73.99,PR,-3.214389785127622
2024,5203906,109,0.6762805744483448,0.6513761467889908,70.78,GO,-3.151942555165519
2024,2914406,269,0.42119237797482545,0.4423791821561338,45.26,BA,-3.1407622025174504
2024,5208707,8859,0.6567922959704129,0.6955638333897731,68.74,GO,-3.0607704029587097
2024,4315552,24,0.769578497826909,0.7916666666666666,80.0,RS,-3.0421502173091
2024,4108304,3084,0.7107491110106003,0.7230869001297017,74.1,PR,-3.0250888989399556
2024,3551306,34,0.7700257888595807,0.7647058823529411,80.0,SP,-2.997421114041927
2024,4114005,133,0.7703057105340854,0.7518796992481203,80.0,PR,-2.9694289465914636
2024,2906501,510,0.3665451103065615,0.36666666666666664,39.6,BA,-2.945488969343849
2024,2102101,272,0.5233618837979378,0.5808823529411765,55.2,MA,-2.8638116202062207
2024,4121505,193,0.771391732252447,0.772020725388601,80.0,PR,-2.86082677475531
2024,4219408,44,0.7711696610541506,0.7727272727272727,79.97,SC,-2.8530338945849394
2024,3551702,1386,0.5523482577959276,0.5440115440115441,58.07,SP,-2.8351742204072465
2024,4317103,682,0.5190574704501352,0.4750733137829912,54.72,RS,-2.814252954986479
2024,4127858,128,0.7666554816782497,0.75,79.46,PR,-2.794451832175028
2024,2105708,410,0.7724165173105023,0.7975609756097561,80.0,MA,-2.7583482689497743
2024,3541000,3854,0.5279733750864832,0.5111572392319668,55.55,SP,-2.7526624913516713
2024,4104303,1062,0.7527720409279651,0.7721280602636534,77.95,PR,-2.6727959072034935
2024,3133303,180,0.5200221666503793,0.5388888888888889,54.67,MG,-2.667783334962074
2024,2918100,193,0.315751499903735,0.29533678756476683,34.24,BA,-2.664850009626498
2024,2910800,3528,0.3629629384034013,0.33191609977324266,38.95,BA,-2.653706159659869
2024,2100501,156,0.49532143993458744,0.5256410256410257,52.17,MA,-2.6378560065412557
2024,3156502,37,0.7737708286754532,0.7567567567567568,80.0,MG,-2.622917132454674
2024,2929206,342,0.3450655264243165,0.2573099415204678,37.11,BA,-2.603447357568349
2024,4107900,167,0.7432857288080682,0.7425149700598802,76.93,PR,-2.6014271191931897
2024,2203255,41,0.3698417205397631,0.2682926829268293,39.57,PI,-2.5858279460236915
2024,2209450,23,0.7742124236810741,0.782608695652174,80.0,PI,-2.5787576318925858
2024,3526506,35,0.6245746046716554,0.6,64.99,SP,-2.5325395328344555
2024,3509205,967,0.5321497479720978,0.5305067218200621,55.71,SP,-2.4950252027902238
2024,2702553,137,0.38890974030477615,0.36496350364963503,41.35,AL,-2.4590259695223864
2024,3121258,110,0.5332398130850765,0.4727272727272727,55.77,MG,-2.4460186914923554
2024,3511409,236,0.473516927790463,0.4025423728813559,49.79,SP,-2.4383072209536962
2024,2102408,68,0.6587252613777477,0.6323529411764706,68.3,MA,-2.427473862225227
2024,4107751,92,0.7775809811089317,0.7717391304347826,80.0,PR,-2.2419018891068276
2024,2918407,2494,0.35977686238648104,0.29310344827586204,38.21,BA,-2.2323137613518966
2024,4113809,32,0.7782140235830455,0.78125,80.0,PR,-2.178597641695447
2024,1301001,340,0.5052150522915818,0.5941176470588235,52.7,AM,-2.178494770841823
2024,4211207,264,0.677856235626786,0.6931818181818182,69.95,SC,-2.1643764373214083
2024,3500600,42,0.7784307376039162,0.8095238095238095,80.0,SP,-2.1569262396083815
2024,4201208,170,0.732279794552431,0.7352941176470589,75.32,SC,-2.092020544756892
2024,2702900,395,0.40373179580357604,0.39746835443037976,42.43,AL,-2.056820419642392
2024,2604502,245,0.5739680570446749,0.5836734693877551,59.42,PE,-2.0231942955325124
2024,2915205,190,0.41531623207765395,0.4421052631578947,43.51,BA,-1.9783767922346058
2024,3539103,260,0.4737407030834617,0.4115384615384615,49.33,SP,-1.9559296916538287
2024,2802205,87,0.347520633952231,0.25287356321839083,36.69,SE,-1.937936604776901
2024,3304524,1585,0.6621081891523082,0.6889589905362776,68.13,RJ,-1.9191810847691784
2024,3160207,29,0.5043043469250337,0.4482758620689655,52.34,MG,-1.909565307496635
2024,3510500,1504,0.5674609406540729,0.5824468085106383,58.59,SP,-1.843905934592712
2024,3539400,102,0.5217666259218224,0.4411764705882353,54.01,SP,-1.8333374078177513
2024,3300233,634,0.6749068064175128,0.6861198738170347,69.27,RJ,-1.7793193582487135
2024,3304144,1260,0.4282357456722798,0.38095238095238093,44.56,RJ,-1.7364254327720232
2024,3514403,327,0.6418988383410081,0.6269113149847095,65.9,SP,-1.7101161658991941
2024,2610509,201,0.7396273517850673,0.7611940298507462,75.67,PE,-1.7072648214932684
2024,5106802,80,0.745500315988276,0.75,76.25,MT,-1.6999684011723986
2024,3527256,18,0.73267265120476,0.7222222222222222,74.94,SP,-1.6727348795240005
2024,2203909,526,0.5265912726294132,0.5361216730038023,54.22,PI,-1.5608727370586806
2024,4128203,542,0.7415447134046492,0.7361623616236163,75.71,PR,-1.5555286595350708
2024,2607802,78,0.5198027889732391,0.5769230769230769,53.48,PE,-1.4997211026760908
2024,3202603,134,0.7539739673677661,0.7611940298507462,76.89,ES,-1.492603263223387
2024,3301009,3954,0.43700506657721483,0.39580171977744055,45.1,RJ,-1.399493342278518
2024,3510302,284,0.5142855084667398,0.4753521126760563,52.82,SP,-1.3914491533260218
2024,4105607,155,0.6585007732464397,0.632258064516129,67.22,PR,-1.3699226753560225
2024,4205209,49,0.5902457367892616,0.5918367346938775,60.39,SC,-1.3654263210738407
2024,2931202,141,0.438997322765096,0.475177304964539,45.23,BA,-1.330267723490394
2024,3502754,226,0.5375569276064848,0.5442477876106194,55.05,SP,-1.294307239351518
2024,2606408,447,0.46996651618396634,0.42953020134228187,48.26,PE,-1.2633483816033646
2024,2207405,36,0.7103939904200866,0.7222222222222222,72.28,PI,-1.2406009579913473
2024,2602001,289,0.4961602884956279,0.47750865051903113,50.85,PE,-1.2339711504372133
2024,2605806,97,0.6874484523501943,0.711340206185567,69.96,PE,-1.2151547649805678
2024,3300209,1329,0.5444842612533489,0.5598194130925508,55.66,RJ,-1.2115738746651061
2024,3553500,103,0.5685841085483962,0.5728155339805825,58.05,SP,-1.1915891451603713
2024,1100403,171,0.6339037375592667,0.6023391812865497,64.58,RO,-1.189626244073331
2024,3555406,972,0.46255381838557247,0.3683127572016461,47.43,SP,-1.1746181614427513
2024,4315008,32,0.7760777665897467,0.84375,78.78,RS,-1.1722233410253295
2024,4202404,2788,0.653794774778561,0.6477761836441894,66.53,SC,-1.150522522143902
2024,2110005,694,0.5753386848631579,0.5951008645533141,58.67,MA,-1.1361315136842123
2024,3540705,460,0.5286855342604412,0.5043478260869565,54.0,SP,-1.131446573955884
2024,3116506,64,0.705126177356875,0.6875,71.63,MG,-1.1173822643124964
2024,4107207,530,0.7888267748724307,0.8264150943396227,80.0,PR,-1.1173225127569282
2024,3514304,79,0.7174737577681356,0.7215189873417721,72.84,SP,-1.0926242231864478
2024,3552304,65,0.5536604459438832,0.5692307692307692,56.44,SP,-1.0739554056116773
2024,1705508,442,0.5473756442537967,0.5588235294117647,55.79,TO,-1.0524355746203256
2024,2919207,1280,0.356901171997856,0.2875,36.74,BA,-1.0498828002144052
2024,3505104,74,0.6625297630144179,0.6486486486486487,67.3,SP,-1.0470236985582062
2024,1504703,769,0.38067204573465047,0.3420026007802341,39.09,PA,-1.0227954265349553
2024,3142205,94,0.7897941487090037,0.7872340425531915,80.0,MG,-1.0205851290996293
2024,4124400,244,0.7857651263903916,0.8155737704918032,79.58,PR,-1.0034873609608326
2024,1502855,172,0.43121414241279615,0.42441860465116277,44.07,PA,-0.9485857587203839
2024,2503209,565,0.5308373672331919,0.5752212389380531,54.02,PB,-0.936263276680819
2024,2928000,199,0.3139702444402956,0.2914572864321608,32.3,BA,-0.9029755559704391
2024,5213103,919,0.7921269193061464,0.8411316648531012,80.0,GO,-0.7873080693853609
2024,1720101,76,0.4901830680428226,0.5263157894736842,49.76,TO,-0.7416931957177368
2024,2920007,86,0.3619923480875228,0.32558139534883723,36.93,BA,-0.7307651912477198
2024,4110805,153,0.7931081491503115,0.803921568627451,80.0,PR,-0.6891850849688552
2024,3548104,69,0.7212164185331267,0.7246376811594203,72.81,SP,-0.6883581466873352
2024,2312601,111,0.7936375692030374,0.6576576576576577,80.0,CE,-0.636243079696257
2024,5102603,131,0.44557435849713306,0.4351145038167939,45.19,MT,-0.6325641502866901
2024,1721109,51,0.4826338687505614,0.5098039215686274,48.88,TO,-0.6166131249438607
2024,4202800,390,0.6323097220279003,0.5923076923076923,63.84,SC,-0.6090277972099756
2024,3122504,46,0.7493245415036968,0.7391304347826086,75.54,MG,-0.607545849630327
2024,5206206,848,0.6928837459339546,0.6922169811320755,69.87,GO,-0.5816254066045445
2024,3117702,129,0.7943987696097718,0.7829457364341085,80.0,MG,-0.5601230390228125
2024,3141306,42,0.7945280820680958,0.7857142857142857,80.0,MG,-0.5471917931904215
2024,3305901,61,0.7710769797164965,0.7868852459016393,77.65,RJ,-0.5423020283503632
2024,2609808,116,0.509283286494069,0.5086206896551724,51.44,PE,-0.5116713505931045
2024,1301209,932,0.4466468823346004,0.40772532188841204,45.17,AM,-0.5053117665399611
2024,1720903,173,0.44264594348998915,0.42196531791907516,44.76,TO,-0.4954056510010858
2024,3509304,96,0.639280620968399,0.6041666666666666,64.32,SP,-0.39193790316009114
2024,3545001,198,0.6679801087277112,0.6515151515151515,67.15,SP,-0.3519891272288902
2024,3521804,282,0.5238345577171069,0.4716312056737589,52.73,SP,-0.34654422828931075
2024,4313003,18,0.7736408703628566,0.9444444444444444,77.71,RS,-0.34591296371434055
2024,2507507,5447,0.5179439931428753,0.5581053791077657,52.13,PB,-0.33560068571247115
2024,3204252,85,0.7967024041217184,0.8,80.0,ES,-0.32975958782814985
2024,3201506,1112,0.7439039157243998,0.783273381294964,74.72,ES,-0.32960842756001796
2024,2110039,243,0.7970245993269737,0.8600823045267489,80.0,MA,-0.29754006730263427
2024,2505204,57,0.36093613610849756,0.24561403508771928,36.38,PB,-0.2863863891502447
2024,4202503,49,0.46540469945632656,0.3469387755102041,46.82,SC,-0.279530054367342
2024,1502152,1402,0.6478747475579341,0.6533523537803139,65.05,PA,-0.26252524420658574
2024,1507201,184,0.3764305982782906,0.32608695652173914,37.87,PA,-0.22694017217093432
2024,3142403,90,0.797873915723959,0.8222222222222222,80.0,MG,-0.2126084276040956
2024,3527504,28,0.7546238980856698,0.75,75.65,SP,-0.1876101914330235
2024,3203353,124,0.7856619044881559,0.782258064516129,78.73,ES,-0.1638095511844142
2024,3534401,6666,0.5131567389705729,0.49174917491749176,51.47,SP,-0.15432610294271143
2024,3159902,161,0.7984937591117335,0.8074534161490683,80.0,MG,-0.15062408882664613
2024,4124509,86,0.7990133816022505,0.8023255813953488,80.0,PR,-0.09866183977494813
2024,4200754,27,0.7992476044397852,0.8518518518518519,80.0,SC,-0.07523955602148646
2024,3544806,69,0.6986117322281706,0.6811594202898551,69.91,SP,-0.048826777182938486
2024,5222203,61,0.7996148254413603,0.7868852459016393,80.0,GO,-0.0385174558639676
2024,5106158,191,0.7430384024606642,0.7853403141361257,74.34,MT,-0.036159753933588945
